,label,left,top,width,height,HITId,AssignmentId,WorkerId,ca,no,tr,fr
4620,Object held in hand,850.0,57.0,377.0,717.0,33EEIIWHLA6D2NTIERSUA24Q6G1VQN,3KYQYYSHYZ6RAEE9YV5Y4VZ5UHCDOU,ADI3J1D1WQIO3,giraffe,20,hodgepodge,121
4621,Object held in hand,777.0,159.0,393.0,809.0,3UL5XDRDOFIQYPE7M6THKDPRZME85J,3RKNTXVS3QXP8E1FV1ZN0WLUSNF4A9,AKM6A2R4THEII,giraffe,20,hodgepodge,127
4622,Object held in hand,1016.0,179.0,240.0,699.0,3SR6AEG6X8SHTOPK0CSK8NGJXA2YHY,33SA9F9TR1T47T1BLC7SR7UCXULWEP,A231K1J5MZLQW2,giraffe,21,hodgepodge,1
4623,Object held in hand,995.0,157.0,260.0,684.0,35U0MRQMVM6AHBG2ZE0QLX9QRFGOV5,3DPNQGW4LPEOLCPC5OIBKRJ8W48644,A2488KXHWJTJR7,giraffe,21,hodgepodge,7
4624,Object held in hand,1034.0,98.0,212.0,637.0,3566S7OX6GINAT85BEZZ3NGFCMY718,3MTMREQS4ZH1HGKZ5756VO4LCFPAWA,A1I66SKK9RFQSA,giraffe,21,hodgepodge,13
4625,Object held in hand,965.0,318.0,356.0,463.0,3IKDQS3DRHZ4MGZZA2SGB8PFUZ5IC9,3Q5ZZ9ZEVSETL9C0C8YJ9XLD2VD85H,ADI3J1D1WQIO3,giraffe,21,hodgepodge,19
4626,Object held in hand,891.0,260.0,434.0,484.0,3VGZ74AYUJFQQPT4KESDQWCZFMCCGA,3IKZ72A5B8F6QDSTOM0BD62LGKTFNY,A1DRCYCS1YAPTR,giraffe,21,hodgepodge,25
4627,Object held in hand,893.0,185.0,359.0,631.0,3WPCIUYH2D740MLO4AMV9L96QGRTDV,3A4TN5196OH7D5M8UMFX0GKMXUZHCL,A3SSR32EZYJ8QD,giraffe,21,hodgepodge,31
4628,Object held in hand,883.0,276.0,342.0,564.0,3CMV9YRYQ60TKVDB5X6FQSU21N6JL0,3OLQQLKKNWOI191CEDOD2H04VZ1JE8,A1L3AMVT1UIZPD,giraffe,21,hodgepodge,37
4629,Object held in hand,972.0,399.0,216.0,454.0,3X55NP42FRF8Q2QKU47ZR2MXA0NP3U,32XVDSJFP3WG71VHOQ64G8JW2QAM2H,A1ECLPJ8TOEKJ3,giraffe,21,hodgepodge,43
4630,Object held in hand,879.0,531.0,379.0,345.0,3NOEP8XAV71K60XYETENYIB1HVKPXQ,31IBVUNM9WYJYI12QDM2NNWY2N9FVT,A1L3AMVT1UIZPD,giraffe,21,hodgepodge,49
4631,Object held in hand,781.0,385.0,430.0,529.0,329E6HTMTZ17FBT4HC2RVL0YGQH3K7,3ITXP059P0IJBS6UF88IRY4JWQDJSC,A3PRFA3M7OSCT5,giraffe,21,hodgepodge,55
4632,Object held in hand,886.0,202.0,236.0,686.0,3PMR2DOWPR0PFOR5A334319MX0I458,3LO69W1SU7CMGDL3NTQEIZY8C4OLGW,A3E7ZJB271LWC4,giraffe,21,hodgepodge,61
4633,Object held in hand,826.0,397.0,620.0,454.0,37SDSEDIOC1RA7DOLJR5HNCAN6681Y,33L7PJKHCKXV6BNQD4GHCDRRIYNT8H,A3GJ43NLKYZ7O,giraffe,21,hodgepodge,67
4634,Object held in hand,848.0,483.0,705.0,253.0,39O6Z4JLY5WXBKUU05NM4A0J3JJVXF,320DUZ38GBLGLNX3K8E12KLG8EOJGV,A231K1J5MZLQW2,giraffe,21,hodgepodge,73
4635,Object held in hand,836.0,449.0,560.0,282.0,3MDKGGG62TM5FD69UNEH3FZE9U96TL,308Q0PEVBCC5B2QPOKNRY2KTRNUI9J,A3E7ZJB271LWC4,giraffe,21,hodgepodge,79
4636,Object held in hand,883.0,484.0,275.0,228.0,3UEBBGULQINGYJE9VL7V2HYTL7GFUL,3SB5N7Y3O739JHWHY04VKF6K95S0GF,A177149MJHLHUO,giraffe,21,hodgepodge,85
4637,Object held in hand,988.0,485.0,230.0,294.0,3VGET1QS03YGBUO882OKWD698ZC7WC,3UXUOQ9OKIWMR1JYXZXU3854JPB7A2,A1ECLPJ8TOEKJ3,giraffe,21,hodgepodge,91
4638,Object held in hand,865.0,323.0,386.0,535.0,3BC9H1KCZXBZQEK9VBEK9QQ6CYJYW2,3JWH6J9I9WCGDWGDJKEFUGB01MSBN3,A1L5H5KX16J1LS,giraffe,21,hodgepodge,97
4639,Object held in hand,696.0,369.0,643.0,507.0,3M4KL7H8LYM46TU0S4U7X9GJHBF619,3OONKJ5DKGIYVHGPKZES95B5RVFOBB,A3SSR32EZYJ8QD,giraffe,21,hodgepodge,103
4640,Object held in hand,817.0,261.0,505.0,664.0,3TCFMTM8IHNGOSBZ52I47WZ716G21R,3A9AA95AT0LER1BHYP0UVJG3R54P59,A2Q3C8CCWOU009,giraffe,21,hodgepodge,109
4641,Object held in hand,972.0,274.0,384.0,696.0,3U74KRR68PKDMYC1T40Y5QL04KXTNH,323Q6SJS8MFEGH6ILO5Y8M5PU86HFD,A3E7ZJB271LWC4,giraffe,21,hodgepodge,115
4642,Object held in hand,922.0,556.0,647.0,401.0,39RRBHZ0BX0MGFU91NB71VGUBJLZVK,38F71OA9GXV08V7TCLLB0RDLBUAFMP,A3E7ZJB271LWC4,giraffe,21,hodgepodge,121
4643,Object held in hand,977.0,481.0,502.0,502.0,3KLL7H3EHG00PUUFV1501OCPFT1VHN,3JBT3HLQFC1CYFV65D7AKNNYS3YZPA,A2PJBSDDN22XIX,giraffe,21,hodgepodge,127
4644,Object held in hand,1088.0,476.0,292.0,471.0,3X878VYTJHHE082DIDEKSPK9DWM7FE,3NQL1CS15V7PY9IXV3EQC83E8YEYVO,AKTQD9Y44G495,giraffe,21,hodgepodge,133
4645,Object held in hand,1046.0,227.0,338.0,771.0,3BA7SXOG2MPF3CC5JD6KNEUNR40R8D,3K9FOBBF2LISQ52PAX398J75DGWLNQ,AUIK13430ZBOH,giraffe,21,hodgepodge,139
4646,Object held in hand,677.0,367.0,634.0,648.0,363A7XIFW7LLF7M1PVV8K2PL2YFAVV,3NJM2BJS405ZQMKWDZN29PMDJMTPCK,A1L3AMVT1UIZPD,giraffe,22,hodgepodge,1
4647,Object held in hand,726.0,354.0,620.0,631.0,3UUIU9GZD849W96VP44CB9LEDZZT5T,3EICBYG648V34BHYIMIICT01ANWCJG,A1L3AMVT1UIZPD,giraffe,22,hodgepodge,7
4648,Object held in hand,696.0,473.0,634.0,606.0,3BFF0DJK90BA2B4610HK4KV6RJ5STS,34HJIJKLP9V9024D6WQJWJZ7DXB4V5,AF2RVFRGP7GXX,giraffe,22,hodgepodge,13
4649,Object held in hand,588.0,521.0,710.0,531.0,3N7PQ0KLJ8O4TB1ULQROXQNTWTHE3U,3A1PQ49WVLGNQ2CAEPQDJK1VTXBH1Y,A1I66SKK9RFQSA,giraffe,22,hodgepodge,19
4650,Object held in hand,598.0,504.0,647.0,306.0,3XDSWAMB35RH3ENINAXPKAG1L9KQCI,3TXWC2NHN3PU5GTLTWH524QG0L09S6,A3RVHUY67SVXQV,giraffe,22,hodgepodge,25
4651,Object held in hand,597.0,491.0,670.0,412.0,3XQ4XW3OECBGICATILXO3XMGR6T2SB,30OG32W0SYAEKZSXTBG5VOHL4J6NEG,A6KOTWP7N7RLU,giraffe,22,hodgepodge,31
4652,Object held in hand,632.0,526.0,693.0,411.0,3MXX6RQ9FY4T8Y9OUICI17E3O0HP4D,3EA3QWIZ4MUOVHZ3MQS8P2L5LUWITI,A3E7ZJB271LWC4,giraffe,22,hodgepodge,37
4653,Object held in hand,590.0,535.0,791.0,396.0,3EHVO81VO8KK3IEHONLBU059QP01HA,31Q0U3WYDTEQXD6Y1G41S7C1FV5178,A2WPHVMLLEV5ZB,giraffe,22,hodgepodge,43
4654,Object held in hand,652.0,506.0,696.0,523.0,3QHITW7OZR8TAZQK3W1YEFQDL6WQAD,3HFNH7HEMLDX7A1GFYYAZLX2M9LQGY,A35E8LAQ1R6I9X,giraffe,22,hodgepodge,49
4655,Object held in hand,880.0,593.0,355.0,486.0,3VDVA3ILJGE63MJ64H3T90T8BPMG1P,308XBLVESM31SU85CRVW30GA2JKBRU,A3E7ZJB271LWC4,giraffe,22,hodgepodge,55
4656,Object held in hand,775.0,537.0,320.0,543.0,3LXX8KJXQZ8CK43ZWDVUTFKT0N2O9U,36DSNE9QZ9X4D0E18RR97TUIZ1GJOL,A23K0YTNUJ0GKR,giraffe,22,hodgepodge,61
4657,Object held in hand,775.0,690.0,390.0,390.0,3N3WJQXEMVPTEZF3YC0NRB8LZCI2LU,39N5ACM9HIMXSODT1FDB7ZL5D07P9I,A177149MJHLHUO,giraffe,22,hodgepodge,67
4658,Object held in hand,854.0,728.0,248.0,352.0,3I6NF2WGJJV5R4KP5455CQ6PN5Q5GV,3LRKMWOKB9GG68U03FWYOAF5HUMZ25,A1H5Q9HRH4RPZU,giraffe,22,hodgepodge,73
4659,Object held in hand,856.0,703.0,257.0,377.0,3IVEC1GSMSYGUO97CNOW6DLO3H41JF,3QEMNNSB21YKP8MAH9OWT9DA4S77D3,A3E7ZJB271LWC4,giraffe,22,hodgepodge,79
4660,Object held in hand,849.0,754.0,270.0,326.0,3ZTE0JGGDHREI2A28X5LV5L1681OC7,3VNXK88KKGHAX8APNRMADRANZPL9V2,A3GJ43NLKYZ7O,giraffe,22,hodgepodge,85
4661,Object held in hand,783.0,849.0,409.0,228.0,37OPIVELVX2GX6RHK6E451YCUJ6AH7,3NAPMVF0Z0EXMYOUKK4FXQM671H27O,A2YLF04UAKYVF1,giraffe,22,hodgepodge,91
4662,Object held in hand,825.0,831.0,384.0,247.0,3DW3BNF1HKH7WJTMSXBUOBJQCAAV87,3DPNQGW4LPEOLCPC5OIBKRJ8W3064U,A3E7ZJB271LWC4,giraffe,22,hodgepodge,97
4663,Object held in hand,892.0,743.0,257.0,335.0,3A9LA2FRXVDSTJZAVG6IP99AV4AHXD,3Y4W8Q93L3JM0YN6Z7RCZNTDQAVDVI,A3GR8MTLTV0QW6,giraffe,22,hodgepodge,103
4664,Object held in hand,867.0,725.0,321.0,354.0,39XCQ6V3L133UBVJTRWJ0ZT0TRK56Q,3NLZY2D53TODT2FHQPVQCD2AIQBQL8,A3E7ZJB271LWC4,giraffe,22,hodgepodge,109
4665,Object held in hand,726.0,719.0,468.0,361.0,3HXCEECSRPS3K9PE6YYR8UKOT0OYZT,33CUSNVVNRBC8RV2A65MLHV44LG88L,A1L3AMVT1UIZPD,giraffe,22,hodgepodge,115
4666,Object held in hand,752.0,646.0,513.0,434.0,324N5FAHT0ARRKVN1M8XEGSH7A7VKT,3TEM0PF1Q9W67XMQWA3NEU3NWEOD0W,AUIK13430ZBOH,giraffe,22,hodgepodge,121
4667,Object held in hand,785.0,168.0,593.0,640.0,3UDTAB6HI9YRHNBGUSTJ3EOB2KF90I,3VHHR074H7G3NKA2UQMKCMLFD0AL7W,A12X8RUSITV7RU,giraffe,22,hodgepodge,127
4668,Object held in hand,782.0,160.0,582.0,662.0,3QMELQS6Z8ASZYTHQY9M30YWL97R6O,3EG49X351YBFJEDMPZKGH2G6PY3X6Y,A3OLRWACCCCUTU,giraffe,22,hodgepodge,133
4669,Object held in hand,470.0,70.0,801.0,1010.0,30UZJB2PPKB4XS81APYLTWHGJ0K35K,3MB8LZR5BJSRIZHMDKBTGRQ1JLWKLP,A3GJ43NLKYZ7O,giraffe,23,hodgepodge,1
4670,Object held in hand,414.0,8.0,939.0,1013.0,3GITHABAD1KJ2ZIOAPG243CA47MN2L,3OONKJ5DKGIYVHGPKZES95B5RW2OB0,A313LDOJS2HB5G,giraffe,23,hodgepodge,7
4671,Object held in hand,293.0,0.0,1079.0,926.0,3YLTXLH3EI5NKAXJ9PW1VWN7T54HPS,3YGXWBAF74GD1TYDFFVE6RBISQZ4CA,A3E7ZJB271LWC4,giraffe,23,hodgepodge,13
4672,Object held in hand,594.0,4.0,368.0,655.0,3G57RS03IK4FCACI6PKGAMCODMH255,3RSDURM96EL8WYWB0DPGC4FS82NEY8,A35E8LAQ1R6I9X,giraffe,23,hodgepodge,19
4673,Object held in hand,251.0,0.0,820.0,471.0,3BDORL6HLNCHFF2I0PMPP0Q6HVKRCI,3STRJBFXO0QF1CPRMTDK2I0IDYFKTP,A17H4056SPXO80,giraffe,23,hodgepodge,25
4674,Object held in hand,293.0,2.0,1624.0,635.0,3TFJJUELTKO0BVLXLZ7OOSIY539C2T,34X6J5FLPXX7YCRHN4JDWYPIE2WQJY,A2YLF04UAKYVF1,giraffe,23,hodgepodge,31
4675,Object held in hand,471.0,6.0,1203.0,764.0,33P2GD6NSQRM9J03WXRTZF18ZVWHKP,3DY46V3X3THAYRTYEARGXDBM05X55X,AUIK13430ZBOH,giraffe,23,hodgepodge,37
4676,Object held in hand,717.0,0.0,1203.0,354.0,30ZKOOGW3Z55TV63IHBJDEI5DU91AY,3XUHV3NRVOXMEKDTFCSPMAEC5E45HU,A2C7EYRPWL8B3L,giraffe,23,hodgepodge,43
4677,Object held in hand,543.0,3.0,1261.0,352.0,3AFT28WXMI15V5W2071768JWJDIIO0,3I0BTBYZA1K958HHS6Q1RFDOE1F0YA,ALOYY3E72AQ1K,giraffe,23,hodgepodge,49
4678,Object held in hand,681.0,8.0,865.0,354.0,35O6H0UNMVFFI6AQDAQ893Y5FX5J5B,3ERET4BTVQ8WHXGDON83BIZ6JRBK9O,AUIK13430ZBOH,giraffe,23,hodgepodge,55
4679,Object held in hand,748.0,0.0,513.0,448.0,31MCUE39CNL2DPXLRLHCXT8599YG3F,3I33IC7ZWJ1F50MSRNGZ7HOW89A2A2,A3E7ZJB271LWC4,giraffe,23,hodgepodge,61
4680,Object held in hand,411.0,0.0,1462.0,474.0,34HEO7RUH9TTM05KGBQYJ50IHS2AR2,3HMVI3QICNR9CX2ZOPU15KWYJU51Y0,A3E7ZJB271LWC4,giraffe,23,hodgepodge,67
4681,Object held in hand,655.0,0.0,1265.0,334.0,3KQC8JMJHFRGDLSWBRZUITK6O9BH3F,3H0W84IWBO1ZZXKPMIXM48MV5GUERU,A6KOTWP7N7RLU,giraffe,23,hodgepodge,73
4682,Object held in hand,530.0,0.0,747.0,869.0,33Q5P9PUTSLQH6O9A6G2B3S5QC6ZCM,32Z9ZLUT1PJ8MUJBKROOVGE3M93HO5,A17H4056SPXO80,giraffe,23,hodgepodge,79
4683,Object held in hand,680.0,0.0,526.0,987.0,36U4VBVNRRCD19JIMG7PJ6CCOVVRUW,3LS2AMNW5JPLZNIE3HBI4U64DW4OQD,A18R8GG33EVI6C,giraffe,23,hodgepodge,85
4684,Object held in hand,656.0,4.0,442.0,1014.0,3SD15I2WE5T0GW8FF88QL2VGFVV360,3Y54SXRO1PKT48U3G7HM859GFPFUTY,A177149MJHLHUO,giraffe,23,hodgepodge,91
4685,Object held in hand,720.0,0.0,427.0,896.0,31D0ZWOD1DY5M6LLMY7JZ9ZV8220AT,38YMOXR4MYY0UE8WFUOUFJ2ZGXHW6Q,A3E7ZJB271LWC4,giraffe,23,hodgepodge,97
4686,Object held in hand,770.0,0.0,348.0,918.0,33NOQL7TARYO53YWTU0X9HWM0LGZ8B,3EO896NRA0UKQSJ948D81305Y8YTJG,A1L5H5KX16J1LS,giraffe,23,hodgepodge,103
4687,Object held in hand,0.0,0.0,1622.0,629.0,36U4VBVNRRCD19JIMG7PJ6CCOVURUV,3PQ8K71NH1J4A3HW429EDZ7UKXDAAS,A72ON2HDM22OZ,giraffe,23,hodgepodge,109
4688,Object held in hand,0.0,0.0,1625.0,386.0,302U8RURK20SZQGQYZ0D689L15BNVP,37QW5D2ZRKLURBABO4BR28V5GEZS8F,A23K0YTNUJ0GKR,giraffe,23,hodgepodge,115
4689,Object held in hand,534.0,6.0,869.0,912.0,3WUVMVA7PE22ORRBQSKB582HQ9GAZQ,3WJEQKOXAC18GF4W8JGL2YERG2BA16,A3SSR32EZYJ8QD,giraffe,23,hodgepodge,121
4690,Object held in hand,657.0,0.0,807.0,916.0,37VHPF5VZF2BXANM1GGPYJV1R3Z8CQ,3Y54SXRO1PKT48U3G7HM859GFPKUT3,A3E7ZJB271LWC4,giraffe,23,hodgepodge,127
4691,Object held in hand,544.0,0.0,701.0,915.0,3D17ECOUPHU59A7I92W9Q64Z7KD310,3KRVW3HTZRK9C0CFI5LA7QW00JPMSY,A2PJBSDDN22XIX,giraffe,23,hodgepodge,133
4692,Object held in hand,753.0,0.0,636.0,931.0,33W1NHWFZKK73NQKWSBS0DS9EY2ZT1,3U088ZLJVOS5G3MHD58D6IS83TK0WG,A177149MJHLHUO,giraffe,23,hodgepodge,139
4693,Object held in hand,411.0,66.0,687.0,903.0,3MDWE879VK1S1AEQS8Q8NVKUTOFB99,3UJ1CZ6IZLOB4TR9Q64OQOLEEP55SZ,A1L5H5KX16J1LS,giraffe,24,hodgepodge,1
4694,Object held in hand,412.0,19.0,707.0,981.0,3YLPJ8OXYBCYH7BFG9MZVK06QZNX46,3U0SRXB7CH43T3X2FH05UVG4J7GRNF,A3SSR32EZYJ8QD,giraffe,24,hodgepodge,7
4695,Object held in hand,478.0,75.0,680.0,956.0,3QI9WAYOHTA40DTU5N9RTA3S7BW6SX,3HL8HNGX490L1BOZNCH6V571BV7F9U,A1L3AMVT1UIZPD,giraffe,24,hodgepodge,13
4696,Object held in hand,297.0,73.0,860.0,1005.0,39HYCOOPLRK0NRV4VDLJN7EEW80DMJ,39LOEL67OW4Q7UPWYPAQU0NTOZH38H,A2WPHVMLLEV5ZB,giraffe,24,hodgepodge,19
4697,Object held in hand,216.0,88.0,771.0,992.0,3D06DR5238I2PKSSB3UHX668B51AMC,3GM6G9ZBKRWAR0PU75Q0HVSM237MTT,A2C7EYRPWL8B3L,giraffe,24,hodgepodge,25
4698,Object held in hand,79.0,99.0,928.0,981.0,3K3IX1W4T9Q8ANP53JM9EA03GAEPAP,3018Q3ZVOMPW9K3D6DV08PW4K1YARX,A1L3AMVT1UIZPD,giraffe,24,hodgepodge,31
4699,Object held in hand,154.0,139.0,715.0,941.0,3QHITW7OZR8TAZQK3W1YEFQDL6ZQAG,3QBD8R3Z25IEAIVG5K451R5ZH4FO4O,A3E7ZJB271LWC4,giraffe,24,hodgepodge,37
4700,Object held in hand,285.0,73.0,572.0,1007.0,3SSN80MU9FNJV90I119F21P2NLGXKZ,30BXRYBRP8WGR3SDBDFYCARPPBZWHT,AKTQD9Y44G495,giraffe,24,hodgepodge,43
4701,Object held in hand,303.0,141.0,554.0,939.0,304QEQWK0SJUOAFMWHC104J0XJ5O0F,3RXCAC0YIVOR161KT4HADUC2S4K8GS,A23K0YTNUJ0GKR,giraffe,24,hodgepodge,49
4702,Object held in hand,541.0,49.0,506.0,1031.0,3I01FDIL7P7AGNRBLV2Z8Y0GQ3ID2R,30MVJZJNHQC16DAV628RA3ZT42G9JJ,A1M1E62KXCDNL0,giraffe,24,hodgepodge,55
4703,Object held in hand,486.0,2.0,629.0,1078.0,3X55NP42FRF8Q2QKU47ZR2MXA0H3P2,3ZSANO2JCJ636QKYWIHXC0CR3IAFSH,A3760PCQD2MPIO,giraffe,24,hodgepodge,61
4704,Object held in hand,404.0,0.0,527.0,1068.0,3UV0D2KX2PIHHLKUGFGDPD0ZMUU4FP,386PBUZZXJWW7FB4VZBHFCQO4WTJLM,A2UB4DIAFXKIKU,giraffe,24,hodgepodge,67
4705,Object held in hand,125.0,0.0,1083.0,1078.0,379OL9DBTVDOEI71204SV6IVEX0Y9E,35GCEFQ6I9N5RQQJ7FA37KKXN8V3ZT,A3NPSVXD85WT0J,giraffe,24,hodgepodge,73
4706,Object held in hand,49.0,2.0,1456.0,1078.0,3HO4MYYR25NKFQLYUS4R8BLGS8I6UE,33LKR6A5KIJDVB35EJ72X34J4SWT1C,A1N274L13ZKKI5,giraffe,24,hodgepodge,79
4707,Object held in hand,494.0,0.0,1304.0,1053.0,3I7KR83SODCTUDIKYL31MY3KGIN9KQ,3NPFYT4IZG3HG72S1CT2TTTVJCEGXR,A1I66SKK9RFQSA,giraffe,24,hodgepodge,85
4708,Object held in hand,1120.0,0.0,800.0,1080.0,368IUKXGB877NLD2D65XY5YHKRNP6Y,39PAAFCODQZTHNJ3LXRR4RBZTWRVTR,A1L5H5KX16J1LS,giraffe,24,hodgepodge,91
4709,Object held in hand,1200.0,0.0,720.0,1075.0,3UUIU9GZD849W96VP44CB9LEDZXT5R,39LOEL67OW4Q7UPWYPAQU0NTOZE38E,A1L3AMVT1UIZPD,giraffe,24,hodgepodge,97
4710,Object held in hand,998.0,0.0,828.0,1080.0,3S1L4CQSG04WJA0BPGQ42GMZE4OAF4,3HPZF4IVNQSTZ0CX4MJLMGFPNQEYC3,A3E7ZJB271LWC4,giraffe,24,hodgepodge,103
4711,Object held in hand,680.0,1.0,842.0,1016.0,3BAWBGQGZOY3W5O3ISJOABNV1Q7V7N,35L9RVQFCSH3ZZ38GD0XUM6S4VLHUC,A3GJ43NLKYZ7O,giraffe,24,hodgepodge,109
4712,Object held in hand,502.0,201.0,933.0,562.0,3E9ZFLPWP1RSPEAU1YO3PLAPVHQIX8,3R3YRB5GRJ2OPCVUA7Q5D0JOR0PUA8,A2Q3C8CCWOU009,giraffe,24,hodgepodge,115
4713,Object held in hand,363.0,1.0,777.0,1007.0,3OID399FYJ6UHH3N9QH6SHU5Z7PFDF,3Z2R0DQ0JLDIVD347SIL30ENTOKE2L,A3E7ZJB271LWC4,giraffe,24,hodgepodge,121
4714,Object held in hand,100.0,0.0,960.0,1068.0,32K26U12EQNJDEPD95MAA3XRN1AVDG,3SBEHTYCWR2KC3YXWWF7XJDK0WDIY6,A2UB4DIAFXKIKU,giraffe,24,hodgepodge,127
4715,Object held in hand,76.0,0.0,975.0,1080.0,335HHSX8DG4EVDUT4G56V26IFM1HDE,3TMFV4NEPCDNYSRK89LSZXYQMSGW8L,A1H5Q9HRH4RPZU,giraffe,24,hodgepodge,133
4716,Object held in hand,677.0,132.0,960.0,919.0,3C8QQOM6KS0XPKT5NFLFERF2O8EILK,3LOTDFNYABYWD717GNRY9PFC9V5FWV,A1L3AMVT1UIZPD,giraffe,25,hodgepodge,1
4717,Object held in hand,699.0,95.0,929.0,905.0,39WSF6KUW5KTF0UG4OBGLTL4RKHOE3,3SNLUL3WO8M5LVMY7YFVMEZZLC4UL6,A2880Y23V0UITQ,giraffe,25,hodgepodge,7
4718,Object held in hand,543.0,307.0,982.0,773.0,38EHZ67RJPR3ZB5VX3MRTSHB90FMG1,3B3WTRP3DF110HCNZH2ZBMDC2RY29T,A3E7ZJB271LWC4,giraffe,25,hodgepodge,13
4719,Object held in hand,558.0,77.0,695.0,837.0,3ZZAYRN1J9QV4JCDUJ0BKFL5UUYTOS,3KOPY89HMC1FRBLFPT7HJQW749KJ3O,A39J5RLVDTM6SM,giraffe,25,hodgepodge,19
4720,Object held in hand,691.0,0.0,733.0,1040.0,3DWGDA5PPI3PLJ91TC2F91WIY44V1N,3S06PH7KSV36EM78ST7NSZMX15DD1G,A177149MJHLHUO,giraffe,25,hodgepodge,25
4721,Object held in hand,649.0,83.0,861.0,991.0,3XDJY5RK6VK603HKB4BCBD12WHB4UQ,32VNZTT0AB3H7VNWXCL9VMA4SR24RG,A3RVHUY67SVXQV,giraffe,25,hodgepodge,31
4722,Object held in hand,576.0,102.0,780.0,978.0,359AP8GAHJJ7XWI3RBOJKJZ6GJOC72,3KB8R4ZV1I6A34ZRWG1K4W2309GBG3,A2WPHVMLLEV5ZB,giraffe,25,hodgepodge,37
4723,Object held in hand,375.0,155.0,1122.0,925.0,308KJXFUKU562FICK0VTJK105DZATF,38YMOXR4MYY0UE8WFUOUFJ2ZGXM6W5,A313LDOJS2HB5G,giraffe,25,hodgepodge,43
4724,Object held in hand,687.0,96.0,688.0,973.0,39N6W9XWSGM3TSU9G6A2NN4IIAUGYM,30H4UDGLT6HCZ8WNQOHGCLRPD0YMP0,A3E7ZJB271LWC4,giraffe,25,hodgepodge,49
4725,Object held in hand,434.0,6.0,1095.0,1074.0,3PGQRAZX15J6JX30B64JC1NL6LJSYD,3SKEMFQBZ74W3SX3JV2PBM4VZKG8K8,A3PRFA3M7OSCT5,giraffe,25,hodgepodge,55
4726,Object held in hand,768.0,28.0,893.0,1052.0,36QZ6V159CCP2OJV157U9GH8AXCSUJ,3TPWUS5F8D0PAVHXPL1X1JU9CJWCW2,A1L3AMVT1UIZPD,giraffe,25,hodgepodge,61
4727,Object held in hand,578.0,134.0,859.0,946.0,3N7PQ0KLJ8O4TB1ULQROXQNTWTI3EK,30BUDKLTXHUAUAMRPBKJ17HZDYT5EV,A3GJ43NLKYZ7O,giraffe,25,hodgepodge,67
4728,Object held in hand,322.0,68.0,1119.0,815.0,3B6F54KMS5B9TRSXZHXAYECBZ0DS1I,3DHE4R9OC0AGFRZVDN8933ZZ64N2GE,A2UB4DIAFXKIKU,giraffe,25,hodgepodge,73
4729,Object held in hand,588.0,0.0,867.0,996.0,3ZQA3IO32EQUVZ04S0G1E92A2BCO1J,3XIQGXAUMG7YNERR89P8NGG2KA9X7L,A3E7ZJB271LWC4,giraffe,25,hodgepodge,79
4730,Object held in hand,536.0,208.0,764.0,802.0,3SA4EMRVKY1C9ARNBHPGP4OQ7OX0P4,3NKQQ8O3924MNJY6UHH731RUC2BUDX,A2C7EYRPWL8B3L,giraffe,25,hodgepodge,85
4731,Object held in hand,416.0,46.0,928.0,1034.0,3MYASTQBHAAR86TWN6S04GYJ69UQDG,3WOKGM4L75FXBUDFMJH3POFM0SO0O9,A1L3AMVT1UIZPD,giraffe,25,hodgepodge,91
4732,Object held in hand,644.0,264.0,706.0,814.0,3EKZL9T8ZBL4QLOF4KAVBWO0UMQCHA,3BWI6RSP7K8PHE0AD4ZGZRVV444E7Z,A1DRCYCS1YAPTR,giraffe,25,hodgepodge,97
4733,Object held in hand,409.0,137.0,1219.0,940.0,3LN3BXKGD3UZ4NZ915SE2QJ272RGWK,3ERET4BTVQ8WHXGDON83BIZ6JQ59K5,A177149MJHLHUO,giraffe,25,hodgepodge,103
4734,Object held in hand,750.0,77.0,1052.0,1003.0,37AQKJ12U0NBHBHLQ0MAEPRST2ITTH,32KTQ2V7RHER7LGG9ZLJQVRA8W89MK,A3PRFA3M7OSCT5,giraffe,25,hodgepodge,109
4735,Object held in hand,627.0,88.0,1293.0,992.0,3EKZL9T8ZBL4QLOF4KAVBWO0UMOHCD,3TE3O85734774H89TY2L27D68DZR20,AO5NIGPGAYIAK,giraffe,25,hodgepodge,115
4736,Object held in hand,601.0,150.0,1032.0,925.0,37OPIVELVX2GX6RHK6E451YCUJ1AH2,3OS4RQUCRDE4P43WLWV2MB2RZUOFBG,A1XYZ59F32389B,giraffe,25,hodgepodge,121
4737,Object held in hand,562.0,0.0,885.0,1075.0,3KI0JD2ZV4HIHF92HKBGYJ7WKXH678,3R8YZBNQ9LHEEHQFMVUGT8K9N7JQ7E,A1L3AMVT1UIZPD,giraffe,25,hodgepodge,127
4738,Object held in hand,547.0,117.0,833.0,963.0,37G6BXQPMTKW0C7WJ13KAYG46LYQEC,3ERET4BTVQ8WHXGDON83BIZ6JRMK9Z,A3E7ZJB271LWC4,giraffe,25,hodgepodge,133
4739,Object held in hand,932.0,219.0,288.0,652.0,34KYK9TV3U7A6PAP1EQZ4QPKLC4BSK,3Z7VU45IP2G9HNC4KBWKJR50POZZ1F,A3E7ZJB271LWC4,giraffe,26,hodgepodge,1
4740,Object held in hand,925.0,267.0,308.0,600.0,3UYRNV2KJWYUOEKDQ6P3EUPDQ78N8I,30X31N5D67P8AZ3QL2V5YZ1062WASY,A3GR8MTLTV0QW6,giraffe,26,hodgepodge,7
